n_estimators,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,accuracy
3,13,23,0.001,0.0,auto,10,0.0,False,False,0.803370786516853
3,13,10,0.04,0.0,auto,5,0.001,False,False,0.803370786516853
2,3,20,3,0.01,,,0.001,False,False,0.803370786516853
14,4,25,2,0.01,auto,,0.001,False,False,0.803370786516853
16,3,11,0.001,0.0001,auto,10,0.01,False,False,0.803370786516853
5,5,28,0.001,0.01,auto,10,0.001,False,False,0.803370786516853
5,3,27,4,0.0,,10,0.0,False,False,0.803370786516853
5,15,21,0.04,0.01,auto,,0.001,False,False,0.803370786516853
3,14,10,2,0.0,sqrt,10,0.01,True,False,0.803370786516853
16,5,15,2,0.0001,log2,10,0.01,False,False,0.803370786516853
15,11,28,3,0.01,sqrt,,0.01,False,False,0.803370786516853
11,10,30,0.02,0.0001,,10,0.01,True,False,0.803370786516853
14,3,11,1,0.0001,,10,0.0,True,False,0.803370786516853
16,10,22,0.01,0.01,sqrt,10,0.01,True,False,0.803370786516853
10,10,25,0.02,0.01,,5,0.0,True,False,0.803370786516853
16,11,12,2,0.0001,auto,,0.01,True,False,0.803370786516853
3,16,15,2,0.0001,,,0.001,True,False,0.803370786516853
4,11,28,0.02,0.0001,sqrt,5,0.001,False,False,0.803370786516853
1,11,25,4,0.0001,sqrt,5,0.0,False,False,0.803370786516853
16,5,27,0.001,0.01,auto,5,0.0,False,False,0.803370786516853
2,3,12,0.01,0.0,,5,0.0,True,False,0.803370786516853
5,16,27,2,0.0001,auto,,0.0,True,False,0.803370786516853
15,3,22,2,0.0,auto,,0.01,False,False,0.803370786516853
10,13,11,0.03,0.01,,5,0.0,True,False,0.803370786516853
4,4,11,0.02,0.0001,auto,10,0.0,False,False,0.803370786516853
16,15,21,0.03,0.0,log2,,0.0,True,False,0.803370786516853
1,15,13,0.04,0.0001,log2,,0.001,True,False,0.803370786516853
16,10,12,1,0.01,log2,5,0.01,False,False,0.803370786516853
11,3,10,4,0.0001,auto,,0.0,False,False,0.803370786516853
12,12,23,0.03,0.0,auto,,0.001,False,False,0.803370786516853
16,3,29,4,0.0001,,10,0.0,False,False,0.803370786516853
14,15,25,0.02,0.0,sqrt,,0.0,True,False,0.803370786516853
3,15,26,0.03,0.01,auto,10,0.0,True,False,0.803370786516853
5,5,26,0.001,0.0,auto,10,0.001,False,False,0.803370786516853
12,13,20,0.03,0.0001,sqrt,,0.001,False,False,0.803370786516853
11,10,28,2,0.0001,log2,10,0.0,False,False,0.8019662921348311
1,10,13,4,0.0,log2,10,0.0,False,False,0.8019662921348311
10,13,25,0.03,0.0001,auto,,0.01,False,False,0.8019662921348311
14,3,29,0.04,0.0,sqrt,10,0.001,False,False,0.8019662921348311
13,15,24,0.01,0.0001,auto,10,0.001,True,False,0.8019662921348311
13,14,23,1,0.0001,sqrt,10,0.0,True,False,0.8019662921348311
16,16,13,4,0.0,,10,0.01,False,False,0.8019662921348311
10,4,27,0.02,0.0,auto,,0.0,True,False,0.8019662921348311
14,12,26,0.04,0.0001,auto,5,0.0,False,False,0.8019662921348311
11,13,25,0.01,0.01,log2,10,0.01,False,False,0.8019662921348311
11,10,23,0.04,0.0,,,0.0,True,False,0.8019662921348311
13,12,25,4,0.0,log2,5,0.001,False,False,0.8019662921348311
16,13,30,0.001,0.0001,auto,5,0.01,False,False,0.8019662921348311
4,13,15,2,0.0,sqrt,10,0.001,False,False,0.8019662921348311
2,5,15,0.001,0.0001,sqrt,,0.001,True,False,0.8019662921348311
16,13,11,1,0.0,log2,10,0.01,True,False,0.8019662921348311
3,16,20,4,0.0001,log2,,0.001,True,False,0.8019662921348311
3,13,20,2,0.0,,,0.01,True,False,0.8019662921348311
15,10,10,3,0.0,log2,10,0.01,False,False,0.8019662921348311
16,16,12,0.03,0.0,,,0.0,True,False,0.8019662921348311
16,4,14,0.01,0.01,,10,0.01,False,False,0.8019662921348311
1,4,12,0.04,0.0001,log2,10,0.01,False,False,0.8019662921348311
1,16,14,4,0.01,log2,5,0.001,False,False,0.8019662921348311
5,15,21,0.02,0.01,sqrt,10,0.0,False,False,0.8019662921348311
4,10,14,2,0.0,sqrt,10,0.001,False,False,0.8019662921348311
15,3,22,0.001,0.0,,10,0.01,False,False,0.8019662921348311
13,3,29,0.04,0.0001,,5,0.0,False,False,0.8019662921348311
3,14,22,0.01,0.0,,,0.01,False,False,0.8019662921348311
13,5,27,3,0.0001,log2,5,0.0,False,False,0.8019662921348311
15,12,22,3,0.0001,log2,5,0.0,False,False,0.8019662921348311
13,3,28,1,0.01,sqrt,,0.01,False,False,0.8019662921348311
14,12,11,3,0.0001,log2,,0.01,True,False,0.8019662921348311
14,3,23,0.01,0.0,log2,,0.0,True,False,0.8019662921348311
5,11,20,0.03,0.0001,,10,0.0,True,False,0.8019662921348311
10,4,13,0.01,0.0,log2,10,0.0,False,False,0.8019662921348311
4,3,21,0.01,0.01,sqrt,5,0.0,True,False,0.8019662921348311
5,2,29,2,0.0001,log2,5,0.001,False,False,0.8019662921348311
1,10,26,0.03,0.01,sqrt,,0.01,False,False,0.8019662921348311
5,2,15,4,0.0,auto,10,0.001,False,False,0.8019662921348311
2,13,10,3,0.0,,,0.01,False,False,0.8019662921348311
2,12,27,1,0.01,,,0.01,False,False,0.8019662921348311
14,13,13,1,0.0001,,10,0.001,True,False,0.8019662921348311
16,10,29,0.04,0.0,log2,5,0.0,False,False,0.8019662921348311
11,3,11,4,0.0,auto,10,0.01,False,False,0.8019662921348311
5,13,27,0.03,0.0001,,5,0.0,False,False,0.8019662921348311
3,4,26,0.01,0.01,sqrt,,0.001,False,False,0.8019662921348311
15,15,27,0.03,0.0001,,5,0.0,False,False,0.8019662921348311
4,3,28,0.01,0.0,log2,5,0.001,True,False,0.8019662921348311
11,15,10,0.04,0.0,,5,0.0,True,False,0.8019662921348311
3,5,26,0.03,0.0001,,5,0.0,False,False,0.8019662921348311
5,10,28,0.03,0.01,,10,0.0,True,False,0.8019662921348311
15,3,20,2,0.0001,auto,5,0.001,False,False,0.8019662921348311
12,14,22,0.02,0.01,sqrt,10,0.0,True,False,0.8019662921348311
4,15,30,2,0.0001,auto,10,0.0,False,False,0.8019662921348311
2,4,27,0.04,0.0001,log2,5,0.0,False,False,0.8019662921348311
10,11,21,0.03,0.0,,5,0.001,False,False,0.8019662921348311
14,10,20,1,0.01,,,0.01,False,False,0.8019662921348311
16,15,25,0.03,0.01,log2,10,0.01,False,False,0.8019662921348311
3,15,12,2,0.01,,,0.01,False,False,0.8019662921348311
10,13,22,3,0.0,,10,0.01,False,False,0.8019662921348311
11,3,29,0.02,0.0,auto,,0.01,False,False,0.8019662921348311
13,14,20,4,0.0001,,,0.01,False,False,0.8019662921348311
15,15,24,4,0.0,,10,0.01,False,False,0.8019662921348311
12,3,14,0.01,0.01,auto,10,0.001,True,False,0.8019662921348311
16,13,27,0.03,0.01,log2,10,0.01,False,False,0.8019662921348311
12,3,20,1,0.01,,10,0.01,False,False,0.8019662921348311
13,11,26,4,0.0001,auto,5,0.0,False,False,0.8019662921348311
13,11,25,2,0.0001,,,0.01,False,False,0.8019662921348311
11,11,11,0.001,0.0001,log2,5,0.0,False,False,0.8019662921348311
13,12,28,2,0.0,sqrt,5,0.0,False,False,0.8019662921348311
1,14,12,0.04,0.0001,sqrt,5,0.001,False,False,0.8019662921348311
15,12,23,0.02,0.0,log2,5,0.0,False,False,0.8019662921348311
5,12,14,0.01,0.01,,,0.01,False,False,0.8019662921348311
3,4,25,0.01,0.0001,,10,0.01,False,False,0.8019662921348311
15,3,12,1,0.0001,log2,5,0.001,False,False,0.8019662921348311
16,10,25,0.03,0.0,auto,10,0.01,False,False,0.8019662921348311
10,14,30,0.04,0.01,sqrt,10,0.0,False,False,0.8019662921348311
12,12,12,0.001,0.0,log2,10,0.01,False,False,0.8019662921348311
14,12,15,0.02,0.0,,,0.0,True,False,0.8019662921348311
13,15,24,0.001,0.01,log2,5,0.001,False,False,0.8019662921348311
5,2,22,4,0.0,log2,,0.001,False,False,0.8019662921348311
11,5,11,0.04,0.0001,,5,0.001,False,False,0.8019662921348311
11,16,26,0.02,0.0,,,0.001,True,False,0.8019662921348311
2,12,20,3,0.0001,,,0.01,False,False,0.8019662921348311
12,10,13,0.03,0.01,,5,0.0,False,False,0.8019662921348311
15,10,10,0.02,0.0001,,5,0.0,True,False,0.8019662921348311
16,3,29,0.04,0.0001,auto,5,0.0,True,False,0.8005617977528091
5,10,27,3,0.0,log2,10,0.01,False,False,0.8005617977528091
15,4,21,0.03,0.01,log2,10,0.01,False,False,0.8005617977528091
2,5,20,0.02,0.01,,5,0.01,True,False,0.8005617977528091
15,3,29,1,0.01,auto,10,0.0,True,False,0.8005617977528091
5,15,25,0.04,0.0001,auto,10,0.0,False,False,0.8005617977528091
15,5,13,4,0.0001,log2,5,0.01,False,False,0.8005617977528091
14,12,24,0.02,0.0,auto,5,0.01,True,False,0.8005617977528091
15,13,20,2,0.0001,auto,5,0.01,False,False,0.8005617977528091
12,3,10,0.02,0.0001,sqrt,10,0.0,True,False,0.8005617977528091
15,5,22,0.001,0.0,auto,10,0.01,False,False,0.8005617977528091
5,12,15,0.04,0.01,log2,10,0.0,False,False,0.8005617977528091
11,14,21,0.02,0.0001,,,0.01,True,False,0.8005617977528091
15,5,14,0.01,0.0,auto,,0.01,False,False,0.8005617977528091
15,3,15,0.04,0.01,,10,0.0,True,False,0.8005617977528091
5,16,20,0.03,0.0001,,,0.0,True,False,0.8005617977528091
15,3,26,2,0.0,auto,,0.01,False,False,0.8005617977528091
14,4,10,0.03,0.01,sqrt,10,0.001,False,False,0.8005617977528091
15,16,25,0.04,0.0001,sqrt,5,0.01,False,False,0.8005617977528091
12,11,25,0.01,0.0,auto,,0.001,True,False,0.8005617977528091
4,13,27,0.02,0.0,log2,,0.0,True,False,0.8005617977528091
2,3,24,0.001,0.0,sqrt,10,0.001,False,False,0.8005617977528091
13,12,22,0.04,0.0001,log2,10,0.001,False,False,0.8005617977528091
15,11,11,4,0.01,auto,5,0.0,False,False,0.8005617977528091
1,11,23,0.04,0.01,sqrt,5,0.001,True,False,0.8005617977528091
2,5,10,0.02,0.01,,5,0.001,True,False,0.8005617977528091
15,12,20,0.01,0.0001,sqrt,5,0.0,False,False,0.8005617977528091
3,3,30,4,0.0001,sqrt,5,0.0,False,False,0.8005617977528091
14,15,10,4,0.0,auto,5,0.0,False,False,0.8005617977528091
1,4,27,0.001,0.0001,,10,0.01,False,False,0.8005617977528091
2,13,29,2,0.0001,sqrt,5,0.01,False,False,0.8005617977528091
15,3,14,1,0.0,sqrt,10,0.0,True,False,0.8005617977528091
16,3,13,0.01,0.01,sqrt,5,0.01,True,False,0.8005617977528091
3,3,28,0.01,0.0,sqrt,5,0.0,False,False,0.8005617977528091
16,3,22,2,0.0,log2,5,0.001,True,False,0.8005617977528091
14,3,29,1,0.01,sqrt,,0.01,False,False,0.8005617977528091
15,14,29,0.02,0.0001,log2,,0.001,True,False,0.8005617977528091
15,4,13,4,0.01,log2,5,0.0,False,False,0.8005617977528091
13,13,28,0.02,0.01,auto,5,0.001,False,False,0.8005617977528091
15,15,23,1,0.01,log2,5,0.001,False,False,0.8005617977528091
2,5,24,0.001,0.0,auto,,0.001,False,False,0.8005617977528091
11,13,15,0.04,0.01,log2,10,0.0,False,False,0.8005617977528091
10,15,22,2,0.0,sqrt,10,0.001,False,False,0.8005617977528091
14,10,14,0.03,0.0001,auto,5,0.0,True,False,0.8005617977528091
11,14,29,3,0.0001,log2,5,0.001,False,False,0.8005617977528091
4,14,21,0.04,0.0001,sqrt,5,0.01,False,False,0.8005617977528091
1,14,15,4,0.01,,10,0.01,False,False,0.8005617977528091
5,15,15,1,0.0,sqrt,10,0.01,False,False,0.8005617977528091
1,13,29,0.01,0.01,auto,10,0.001,False,False,0.8005617977528091
1,15,30,0.001,0.0,sqrt,10,0.0,False,False,0.8005617977528091
14,14,25,0.04,0.0,sqrt,10,0.001,False,False,0.8005617977528091
2,5,21,2,0.0,auto,,0.001,False,False,0.8005617977528091
5,2,26,4,0.0,sqrt,5,0.01,False,False,0.799157303370786
3,5,30,3,0.01,,5,0.001,False,False,0.799157303370786
11,13,20,0.04,0.01,,10,0.0,False,False,0.799157303370786
13,4,23,0.03,0.0,auto,,0.01,True,False,0.799157303370786
10,5,13,2,0.0001,log2,5,0.0,True,False,0.799157303370786
11,15,15,0.04,0.01,,10,0.001,False,False,0.799157303370786
1,4,24,2,0.01,,5,0.001,True,False,0.799157303370786
3,3,10,3,0.01,sqrt,5,0.01,True,False,0.799157303370786
4,16,14,0.03,0.01,sqrt,2,0.0,True,False,0.799157303370786
10,11,11,0.001,0.0,sqrt,5,0.001,True,False,0.799157303370786
16,3,11,2,0.0001,sqrt,,0.0,False,False,0.799157303370786
16,11,21,0.01,0.01,sqrt,10,0.01,False,False,0.799157303370786
15,14,15,0.03,0.01,sqrt,10,0.0,True,False,0.799157303370786
13,14,29,0.01,0.01,,5,0.01,False,False,0.799157303370786
16,5,20,0.04,0.0001,auto,5,0.001,True,False,0.799157303370786
4,10,14,3,0.01,,5,0.01,False,False,0.799157303370786
15,4,13,1,0.01,auto,,0.01,False,False,0.799157303370786
12,4,20,3,0.0,,10,0.0,False,False,0.799157303370786
10,11,15,3,0.0001,sqrt,5,0.0,True,False,0.799157303370786
4,3,29,0.02,0.01,,5,0.01,False,False,0.799157303370786
15,5,15,0.02,0.01,,5,0.01,False,False,0.799157303370786
1,5,28,2,0.0,,5,0.001,True,False,0.799157303370786
11,14,25,3,0.0001,log2,5,0.0,False,False,0.799157303370786
14,10,30,0.04,0.0,,,0.001,False,False,0.799157303370786
15,2,27,1,0.01,,10,0.01,True,False,0.799157303370786
3,14,23,0.04,0.01,sqrt,10,0.001,False,False,0.799157303370786
15,2,21,1,0.0,log2,,0.0,True,False,0.799157303370786
15,11,24,0.02,0.0,sqrt,5,0.001,True,False,0.799157303370786
15,5,21,0.02,0.0001,,5,0.01,False,False,0.799157303370786
14,11,25,0.02,0.0,log2,,0.001,True,False,0.799157303370786
4,11,26,2,0.0,sqrt,2,0.001,True,False,0.799157303370786
12,11,25,4,0.0,log2,10,0.0,True,False,0.799157303370786
15,12,11,0.02,0.0,,,0.01,False,False,0.799157303370786
1,13,29,2,0.0,,5,0.001,True,False,0.799157303370786
15,13,10,0.02,0.01,sqrt,5,0.0,True,False,0.799157303370786
4,2,20,0.03,0.0,auto,2,0.0,True,False,0.799157303370786
4,3,15,4,0.01,sqrt,2,0.001,True,False,0.799157303370786
10,11,15,4,0.01,,5,0.001,False,False,0.799157303370786
3,16,27,0.01,0.01,sqrt,,0.0,True,False,0.799157303370786
10,3,12,4,0.0,sqrt,5,0.0,False,False,0.799157303370786
5,2,27,0.01,0.0,sqrt,10,0.01,False,False,0.799157303370786
5,11,27,4,0.01,auto,5,0.01,False,False,0.799157303370786
3,14,22,1,0.01,log2,5,0.01,True,False,0.799157303370786
3,15,23,0.02,0.0001,,5,0.001,False,False,0.799157303370786
15,4,10,2,0.0,log2,5,0.01,False,False,0.799157303370786
14,4,22,4,0.01,,,0.001,False,False,0.799157303370786
3,15,14,4,0.0001,sqrt,10,0.001,False,False,0.799157303370786
15,14,30,0.02,0.0001,,,0.0,True,False,0.799157303370786
12,14,13,0.001,0.0001,log2,5,0.0,False,False,0.799157303370786
16,10,20,0.02,0.0001,log2,10,0.01,True,False,0.799157303370786
16,5,27,0.01,0.0001,log2,10,0.0,True,False,0.799157303370786
15,5,28,0.02,0.0,sqrt,5,0.0,False,False,0.799157303370786
12,11,12,1,0.01,log2,5,0.01,True,False,0.799157303370786
3,15,11,1,0.0,auto,5,0.001,True,False,0.799157303370786
4,15,27,0.001,0.0,log2,2,0.0,True,False,0.799157303370786
14,10,26,0.02,0.0,log2,10,0.0,True,False,0.799157303370786
3,4,24,0.02,0.01,log2,10,0.0,False,False,0.799157303370786
3,15,13,0.001,0.0001,auto,5,0.0,True,False,0.799157303370786
12,13,26,0.001,0.01,,5,0.001,False,False,0.799157303370786
10,14,24,0.02,0.0001,,5,0.0,False,False,0.799157303370786
4,15,10,4,0.0,auto,2,0.01,True,False,0.799157303370786
13,13,26,0.02,0.01,,5,0.0,False,False,0.799157303370786
4,13,20,0.04,0.0001,log2,2,0.001,True,False,0.799157303370786
4,10,30,0.02,0.01,sqrt,,0.0,True,False,0.799157303370786
16,15,23,0.001,0.0,sqrt,,0.0,True,False,0.799157303370786
16,3,29,0.04,0.0,auto,5,0.01,False,False,0.799157303370786
3,11,15,3,0.0001,log2,5,0.01,True,False,0.799157303370786
5,15,21,1,0.0,sqrt,5,0.01,False,False,0.799157303370786
15,10,23,0.1,0.01,auto,10,0.01,True,False,0.799157303370786
11,14,30,0.02,0.01,log2,5,0.01,True,False,0.799157303370786
4,15,20,0.01,0.01,log2,2,0.001,True,False,0.799157303370786
13,4,12,0.04,0.01,auto,10,0.01,False,False,0.799157303370786
11,16,27,3,0.0,auto,5,0.001,False,False,0.799157303370786
12,14,28,0.04,0.0001,,10,0.001,False,False,0.799157303370786
3,15,14,0.02,0.0,,5,0.001,False,False,0.799157303370786
12,14,13,3,0.0001,sqrt,5,0.0,False,False,0.799157303370786
10,11,15,0.01,0.01,sqrt,5,0.001,True,False,0.799157303370786
1,10,13,1,0.01,,10,0.0,True,False,0.799157303370786
14,13,10,0.01,0.01,,,0.001,False,False,0.799157303370786
5,15,11,0.04,0.0001,,,0.001,False,False,0.799157303370786
16,14,15,0.02,0.0,sqrt,5,0.001,True,False,0.799157303370786
14,11,10,0.02,0.0,,5,0.001,False,False,0.799157303370786
14,15,21,0.02,0.0,,10,0.01,False,False,0.799157303370786
3,13,20,0.02,0.01,,10,0.01,False,False,0.799157303370786
13,12,14,0.02,0.01,log2,10,0.01,False,False,0.799157303370786
4,12,22,0.02,0.0001,,5,0.0,False,False,0.799157303370786
13,3,26,0.01,0.01,,5,0.001,False,False,0.799157303370786
15,10,11,0.02,0.0001,log2,5,0.0,True,False,0.799157303370786
3,3,27,0.01,0.0001,sqrt,10,0.0,True,False,0.799157303370786
5,5,13,0.001,0.01,log2,5,0.01,False,False,0.799157303370786
16,4,25,0.04,0.0001,sqrt,10,0.0,False,False,0.799157303370786
13,15,26,0.04,0.01,auto,10,0.01,False,False,0.799157303370786
10,4,28,0.001,0.0001,auto,,0.001,True,False,0.799157303370786
15,13,29,2,0.01,,5,0.001,False,False,0.799157303370786
3,3,13,0.001,0.0001,sqrt,,0.0,False,False,0.799157303370786
2,16,20,0.01,0.01,sqrt,,0.001,True,False,0.799157303370786
4,14,23,0.02,0.0001,auto,5,0.01,True,False,0.799157303370786
15,4,30,0.02,0.0,,5,0.001,False,False,0.799157303370786
16,2,22,0.001,0.01,,10,0.0,True,False,0.799157303370786
5,10,25,3,0.0,auto,5,0.01,False,False,0.799157303370786
4,1,14,3,0.0001,sqrt,5,0.001,True,False,0.799157303370786
16,2,27,3,0.0001,sqrt,5,0.001,False,False,0.799157303370786
4,1,22,1,0.01,sqrt,2,0.01,True,False,0.799157303370786
16,5,15,4,0.01,sqrt,5,0.001,False,False,0.799157303370786
12,16,22,0.001,0.0,log2,5,0.0,False,False,0.799157303370786
4,10,10,0.02,0.0001,,10,0.01,False,False,0.799157303370786
3,10,22,4,0.01,,5,0.01,False,False,0.799157303370786
3,11,29,0.01,0.01,,5,0.001,False,False,0.799157303370786
13,5,10,0.03,0.0,sqrt,,0.0,False,False,0.799157303370786
4,11,26,1,0.0001,auto,2,0.0,True,False,0.799157303370786
11,15,10,0.04,0.0,,,0.001,False,False,0.799157303370786
13,4,26,0.03,0.0001,auto,10,0.01,False,False,0.799157303370786
15,11,12,0.001,0.01,,5,0.01,False,False,0.799157303370786
3,11,11,1,0.01,,5,0.01,False,False,0.799157303370786
4,1,26,0.02,0.01,auto,,0.01,True,False,0.799157303370786
15,13,10,3,0.01,log2,5,0.01,False,False,0.799157303370786
15,3,27,2,0.01,log2,5,0.01,False,False,0.799157303370786
10,5,23,0.01,0.01,,5,0.01,False,False,0.799157303370786
4,2,11,0.02,0.01,sqrt,2,0.01,True,False,0.799157303370786
14,13,20,1,0.01,auto,10,0.001,True,False,0.799157303370786
4,1,23,2,0.0001,auto,5,0.01,True,False,0.799157303370786
4,15,23,0.001,0.01,,5,0.01,False,False,0.799157303370786
10,10,13,0.04,0.0,,10,0.001,False,False,0.799157303370786
4,13,24,3,0.0,sqrt,2,0.0,True,False,0.799157303370786
12,12,10,4,0.01,auto,5,0.01,False,False,0.799157303370786
15,5,30,3,0.0,auto,10,0.0,True,False,0.799157303370786
14,4,26,3,0.0,,10,0.001,False,False,0.799157303370786
16,2,23,2,0.0001,,,0.001,True,False,0.799157303370786
12,5,11,1,0.01,log2,5,0.01,False,False,0.799157303370786
15,3,21,0.01,0.0001,,5,0.0,False,False,0.799157303370786
3,10,24,2,0.0,auto,5,0.01,True,False,0.799157303370786
4,13,23,0.03,0.0001,auto,2,0.0,True,False,0.799157303370786
4,1,11,2,0.0,log2,10,0.01,True,False,0.799157303370786
16,11,26,0.03,0.0,sqrt,5,0.0,True,False,0.799157303370786
5,13,28,1,0.01,sqrt,5,0.01,False,False,0.799157303370786
4,1,23,0.02,0.0,sqrt,5,0.0,True,False,0.799157303370786
16,2,20,0.001,0.01,auto,,0.0,True,False,0.7977528089887641
14,5,24,2,0.01,sqrt,10,0.01,False,False,0.7977528089887641
10,14,23,0.001,0.0001,sqrt,5,0.0,True,False,0.7977528089887641
11,5,29,4,0.01,auto,10,0.01,False,False,0.7977528089887641
11,14,10,0.01,0.0,auto,,0.01,True,False,0.7977528089887641
10,15,30,4,0.01,sqrt,10,0.0,False,False,0.7977528089887641
4,15,20,0.001,0.01,auto,5,0.0,False,False,0.7977528089887641
15,15,22,0.03,0.01,log2,10,0.01,True,False,0.7977528089887641
10,3,26,4,0.01,log2,5,0.001,False,False,0.7977528089887641
3,16,22,3,0.0,auto,5,0.01,False,False,0.7977528089887641
3,3,20,3,0.0001,sqrt,10,0.01,False,False,0.7977528089887641
2,12,25,0.01,0.0001,,5,0.001,False,False,0.7977528089887641
15,5,29,0.03,0.01,log2,10,0.01,True,False,0.7977528089887641
12,13,13,0.02,0.01,log2,,0.001,True,False,0.7977528089887641
3,4,23,3,0.0001,,10,0.0,False,False,0.7977528089887641
16,11,22,0.001,0.0,auto,5,0.001,True,False,0.7977528089887641
10,5,12,0.02,0.0001,sqrt,5,0.01,True,False,0.7977528089887641
15,2,24,0.02,0.0001,auto,5,0.001,False,False,0.7977528089887641
15,2,24,0.02,0.0001,,10,0.001,True,False,0.7977528089887641
5,14,30,4,0.01,sqrt,10,0.01,False,False,0.7977528089887641
11,4,22,1,0.0001,log2,,0.01,False,False,0.7977528089887641
14,2,10,0.001,0.0,auto,,0.0,True,False,0.7977528089887641
13,13,12,3,0.01,sqrt,5,0.001,False,False,0.7977528089887641
2,5,11,0.001,0.0001,auto,10,0.01,False,False,0.7977528089887641
5,4,25,0.03,0.01,auto,,0.001,False,False,0.7977528089887641
2,5,21,3,0.0,log2,,0.0,False,False,0.7977528089887641
5,16,10,0.001,0.0001,auto,5,0.0,True,False,0.7977528089887641
12,3,14,2,0.0,sqrt,5,0.01,True,False,0.7977528089887641
4,15,24,0.01,0.0001,log2,5,0.0,False,False,0.7977528089887641
15,14,15,0.02,0.01,,,0.01,True,False,0.7977528089887641
13,15,22,0.03,0.01,sqrt,5,0.01,True,False,0.7977528089887641
12,11,21,0.03,0.01,sqrt,5,0.001,True,False,0.7977528089887641
3,14,26,0.001,0.0,sqrt,5,0.01,False,False,0.7977528089887641
10,15,24,2,0.01,log2,5,0.001,True,False,0.7977528089887641
14,2,11,0.001,0.01,log2,5,0.001,True,False,0.7977528089887641
11,14,11,4,0.0,sqrt,5,0.01,False,False,0.7977528089887641
13,10,23,0.01,0.0001,sqrt,5,0.0,False,False,0.7977528089887641
14,13,25,0.03,0.0001,,,0.001,True,False,0.7977528089887641
11,4,12,4,0.0,sqrt,5,0.01,False,False,0.7977528089887641
4,15,22,0.02,0.0,auto,,0.0,True,False,0.7977528089887641
10,13,24,0.001,0.0001,sqrt,10,0.001,True,False,0.7977528089887641
13,10,29,0.03,0.0,auto,5,0.01,False,False,0.7977528089887641
15,3,15,1,0.0001,sqrt,5,0.0,True,False,0.7977528089887641
3,3,13,0.02,0.0,auto,5,0.01,False,False,0.7977528089887641
3,13,27,4,0.0001,sqrt,10,0.01,False,False,0.7977528089887641
4,14,29,4,0.0,sqrt,,0.01,True,False,0.7977528089887641
10,12,25,3,0.0,auto,10,0.01,False,False,0.7977528089887641
11,11,12,0.001,0.0001,auto,5,0.01,False,False,0.7977528089887641
13,14,13,0.03,0.0001,log2,5,0.01,True,False,0.7977528089887641
11,4,13,2,0.0,log2,10,0.0,True,False,0.7977528089887641
15,2,11,0.02,0.0001,,5,0.001,True,False,0.7977528089887641
4,16,21,0.03,0.0,,5,0.01,True,False,0.7977528089887641
11,11,30,4,0.0001,log2,10,0.001,True,False,0.7977528089887641
10,14,21,3,0.0,log2,5,0.0,True,False,0.7977528089887641
3,5,23,3,0.01,auto,10,0.01,True,False,0.7977528089887641
15,4,14,4,0.0,log2,,0.01,False,False,0.7977528089887641
3,13,30,0.001,0.0,log2,10,0.01,True,False,0.7977528089887641
5,16,15,2,0.0,log2,5,0.001,True,False,0.7977528089887641
3,10,24,1,0.0,auto,5,0.0,True,False,0.7977528089887641
4,12,24,4,0.0,,,0.0,False,False,0.7977528089887641
3,12,28,0.03,0.01,,5,0.0,True,False,0.7977528089887641
12,10,14,0.01,0.0001,auto,10,0.01,False,False,0.7977528089887641
5,13,14,1,0.01,sqrt,5,0.0,True,False,0.7977528089887641
10,14,23,3,0.01,log2,5,0.0,True,False,0.7977528089887641
12,14,24,0.01,0.01,auto,10,0.0,True,False,0.7977528089887641
10,13,25,0.02,0.01,auto,,0.0,True,False,0.7977528089887641
1,16,14,4,0.01,,5,0.001,False,False,0.7977528089887641
1,16,29,0.03,0.0,auto,10,0.001,False,False,0.7977528089887641
15,12,12,0.03,0.01,auto,10,0.01,True,False,0.7977528089887641
15,2,27,3,0.0,,10,0.0,True,False,0.7977528089887641
13,15,15,0.02,0.0001,log2,,0.001,True,False,0.7977528089887641
12,4,14,0.02,0.01,auto,5,0.001,True,False,0.7977528089887641
16,5,10,2,0.0,,10,0.001,False,False,0.7977528089887641
15,2,29,0.1,0.0001,sqrt,5,0.0,True,False,0.7977528089887641
11,14,20,4,0.0001,auto,10,0.01,True,False,0.7977528089887641
15,15,21,0.03,0.01,log2,10,0.01,True,False,0.7977528089887641
5,2,15,2,0.0,,,0.01,True,False,0.7977528089887641
1,15,23,1,0.0,auto,,0.001,False,False,0.7977528089887641
10,12,30,3,0.0,auto,,0.01,False,False,0.7977528089887641
13,13,12,2,0.01,log2,5,0.001,False,False,0.7977528089887641
16,10,21,0.03,0.01,auto,5,0.01,True,False,0.7977528089887641
15,13,10,0.01,0.0,auto,5,0.01,True,False,0.7977528089887641
1,10,29,0.001,0.01,,5,0.0,False,False,0.7977528089887641
5,11,14,0.001,0.0,sqrt,5,0.001,True,False,0.7977528089887641
10,4,20,0.02,0.0001,auto,10,0.0,True,False,0.7977528089887641
10,3,27,0.04,0.0,log2,,0.01,False,False,0.7977528089887641
3,16,22,3,0.0001,sqrt,5,0.01,False,False,0.7977528089887641
4,2,12,4,0.0,log2,10,0.01,False,False,0.796348314606741
14,3,27,0.1,0.0,log2,5,0.01,True,False,0.796348314606741
2,2,28,0.04,0.01,sqrt,5,0.0,False,False,0.796348314606741
1,4,12,0.03,0.0,log2,5,0.001,True,False,0.796348314606741
