n_estimators,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,accuracy
"[1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16]","[1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16]","[10, 11, 12, 13, 14, 15, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[1, 2, 3, 4, 0.001, 0.01, 0.02, 0.03, 0.04, 0.1]","[0.0, 0.01, 0.0001]","['auto', 'sqrt', 'log2', None]","[None, 2, 5, 10]","[0.0, 0.001, 0.01, 0.1]","[True, False]",[False],prediction
12,11,10,3,0.0,sqrt,,0.001,True,False,0.8047752808988761
1,11,26,0.02,0.0001,auto,5,0.01,True,False,0.8047752808988761
15,14,24,0.02,0.0,sqrt,10,0.001,True,False,0.8047752808988761
13,11,25,2,0.01,log2,,0.0,True,False,0.8047752808988761
11,2,14,1,0.0,,,0.0,True,False,0.8047752808988761
3,2,20,0.02,0.0001,log2,5,0.01,False,False,0.8047752808988761
14,4,24,0.03,0.0,log2,,0.001,True,False,0.8047752808988761
3,2,26,3,0.0,log2,10,0.01,False,False,0.8047752808988761
12,4,10,1,0.0001,auto,10,0.001,False,False,0.8047752808988761
16,11,10,4,0.0,,10,0.001,True,False,0.803370786516853
14,14,22,2,0.0,auto,10,0.0,True,False,0.803370786516853
14,15,15,0.02,0.0001,sqrt,5,0.001,False,False,0.803370786516853
5,14,26,0.01,0.0,,5,0.01,True,False,0.803370786516853
15,16,10,0.03,0.0,auto,,0.001,False,False,0.803370786516853
3,15,13,0.03,0.01,log2,,0.0,False,False,0.803370786516853
11,3,27,1,0.0,sqrt,,0.01,False,False,0.803370786516853
12,5,12,0.04,0.0,,,0.01,True,False,0.803370786516853
13,10,13,1,0.0,auto,10,0.001,True,False,0.803370786516853
16,10,13,1,0.0,log2,10,0.01,False,False,0.803370786516853
3,11,11,4,0.0001,auto,10,0.001,False,False,0.803370786516853
3,14,10,0.03,0.0,sqrt,,0.0,False,False,0.803370786516853
3,14,12,0.03,0.0001,log2,10,0.001,True,False,0.803370786516853
10,11,21,0.02,0.0,auto,,0.0,True,False,0.803370786516853
11,5,26,0.04,0.0001,sqrt,10,0.001,False,False,0.803370786516853
2,10,11,0.001,0.01,,,0.01,True,False,0.803370786516853
15,3,14,3,0.0001,auto,,0.001,True,False,0.803370786516853
3,11,12,2,0.01,sqrt,10,0.001,True,False,0.803370786516853
15,14,30,0.001,0.0,sqrt,,0.01,False,False,0.803370786516853
16,15,24,1,0.01,log2,10,0.01,False,False,0.803370786516853
12,3,30,4,0.0,sqrt,5,0.001,False,False,0.803370786516853
12,3,25,0.03,0.0,,,0.001,True,False,0.803370786516853
12,3,29,3,0.0001,log2,,0.001,False,False,0.803370786516853
3,16,14,0.001,0.0001,sqrt,10,0.01,True,False,0.803370786516853
4,14,25,4,0.01,sqrt,,0.001,True,False,0.803370786516853
3,14,11,0.03,0.0001,auto,10,0.001,True,False,0.803370786516853
1,5,10,4,0.0,auto,5,0.0,False,False,0.803370786516853
16,13,28,0.04,0.0,,10,0.0,True,False,0.803370786516853
11,3,20,4,0.0001,,10,0.0,False,False,0.803370786516853
16,10,11,0.04,0.0,,10,0.001,True,False,0.803370786516853
12,5,23,0.04,0.0001,sqrt,10,0.0,False,False,0.803370786516853
12,12,11,4,0.0,log2,5,0.001,False,False,0.803370786516853
3,13,30,2,0.01,auto,,0.001,True,False,0.803370786516853
15,13,12,0.001,0.01,,10,0.001,True,False,0.803370786516853
3,15,24,0.03,0.01,sqrt,10,0.001,True,False,0.803370786516853
2,5,30,0.01,0.0001,,5,0.01,True,False,0.803370786516853
2,3,20,2,0.0001,,,0.01,False,False,0.8019662921348311
16,3,27,1,0.0,,,0.01,False,False,0.8019662921348311
5,16,12,4,0.01,,,0.01,False,False,0.8019662921348311
3,3,28,0.01,0.01,,10,0.01,False,False,0.8019662921348311
16,3,27,4,0.0,log2,,0.01,False,False,0.8019662921348311
1,15,15,0.03,0.01,,5,0.001,False,False,0.8019662921348311
3,14,27,0.03,0.0,,5,0.001,False,False,0.8019662921348311
15,14,27,3,0.0001,auto,,0.001,True,False,0.8019662921348311
5,2,26,2,0.0,sqrt,5,0.0,False,False,0.8019662921348311
5,14,26,0.04,0.0,,5,0.0,False,False,0.8019662921348311
16,3,21,0.02,0.0001,sqrt,,0.001,True,False,0.8019662921348311
14,13,21,0.04,0.01,,5,0.001,False,False,0.8019662921348311
11,12,22,0.001,0.0001,,,0.01,False,False,0.8019662921348311
1,4,28,0.04,0.0,auto,5,0.001,False,False,0.8019662921348311
1,5,25,4,0.01,,,0.01,False,False,0.8019662921348311
14,15,20,0.01,0.0001,,,0.01,False,False,0.8019662921348311
14,11,12,0.01,0.01,,,0.01,False,False,0.8019662921348311
4,10,15,4,0.0,,5,0.0,True,False,0.8019662921348311
4,13,21,0.04,0.01,,5,0.0,False,False,0.8019662921348311
2,12,26,3,0.0,,,0.01,False,False,0.8019662921348311
13,12,23,0.02,0.0001,log2,5,0.0,False,False,0.8019662921348311
2,14,25,0.01,0.0001,,,0.01,False,False,0.8019662921348311
4,13,24,0.01,0.0001,,10,0.01,False,False,0.8019662921348311
5,14,10,0.03,0.0,log2,10,0.0,False,False,0.8019662921348311
16,5,28,0.001,0.01,sqrt,10,0.001,True,False,0.8019662921348311
10,5,29,4,0.0,auto,5,0.001,False,False,0.8019662921348311
4,14,25,0.03,0.01,,5,0.0,False,False,0.8019662921348311
11,14,11,2,0.01,log2,,0.01,True,False,0.8019662921348311
15,11,13,0.001,0.0001,,10,0.01,False,False,0.8019662921348311
13,11,28,0.04,0.01,log2,5,0.001,False,False,0.8019662921348311
12,14,27,0.03,0.0001,auto,5,0.0,False,False,0.8019662921348311
13,5,14,0.02,0.01,,10,0.01,True,False,0.8019662921348311
15,14,14,0.02,0.01,auto,5,0.0,False,False,0.8019662921348311
13,12,12,0.02,0.0,,5,0.0,True,False,0.8019662921348311
4,10,27,4,0.0,,5,0.01,True,False,0.8019662921348311
11,16,12,3,0.0,,,0.001,False,False,0.8019662921348311
16,11,10,0.02,0.0001,,5,0.01,True,False,0.8019662921348311
10,15,14,0.01,0.01,,10,0.01,False,False,0.8019662921348311
12,13,21,1,0.01,,,0.01,False,False,0.8019662921348311
16,10,20,0.01,0.0,,,0.01,False,False,0.8019662921348311
16,13,28,0.04,0.01,,5,0.0,True,False,0.8019662921348311
15,16,20,0.03,0.0001,,5,0.001,False,False,0.8019662921348311
2,12,22,0.02,0.01,auto,10,0.001,True,False,0.8019662921348311
11,12,27,3,0.0001,,,0.01,False,False,0.8019662921348311
12,3,20,0.03,0.0001,auto,5,0.001,True,False,0.8019662921348311
16,14,24,0.01,0.0,log2,10,0.01,True,False,0.8019662921348311
10,12,22,0.03,0.0,log2,,0.01,False,False,0.8019662921348311
11,5,27,0.01,0.0,auto,10,0.01,False,False,0.8019662921348311
1,3,15,0.01,0.0001,,,0.01,False,False,0.8019662921348311
16,5,13,1,0.0,,,0.01,False,False,0.8019662921348311
1,5,26,0.01,0.01,log2,5,0.001,False,False,0.8019662921348311
1,12,11,0.03,0.01,auto,5,0.01,False,False,0.8019662921348311
10,12,23,4,0.01,,10,0.01,False,False,0.8019662921348311
13,16,30,0.02,0.01,,10,0.01,True,False,0.8019662921348311
3,14,22,0.02,0.0,log2,10,0.0,True,False,0.8019662921348311
3,14,28,0.02,0.01,auto,10,0.001,True,False,0.8019662921348311
1,10,22,0.03,0.0001,auto,,0.01,False,False,0.8019662921348311
14,15,14,0.04,0.0001,sqrt,5,0.001,False,False,0.8019662921348311
1,3,15,3,0.01,,,0.01,False,False,0.8019662921348311
12,4,24,3,0.0001,sqrt,10,0.0,True,False,0.8019662921348311
4,4,24,1,0.01,,10,0.01,False,False,0.8019662921348311
15,14,15,3,0.0001,log2,10,0.01,False,False,0.8019662921348311
13,14,11,0.04,0.0,auto,5,0.001,False,False,0.8019662921348311
16,4,20,0.001,0.0001,,,0.01,False,False,0.8019662921348311
3,3,26,0.001,0.0001,,10,0.001,False,False,0.8019662921348311
15,11,20,0.001,0.0001,auto,5,0.0,False,False,0.8019662921348311
1,4,22,4,0.0001,,,0.01,False,False,0.8019662921348311
14,5,25,3,0.0,,10,0.001,True,False,0.8019662921348311
2,11,11,0.001,0.0001,,,0.01,False,False,0.8019662921348311
1,15,13,4,0.0,log2,10,0.001,False,False,0.8019662921348311
3,13,29,0.02,0.01,auto,10,0.0,True,False,0.8005617977528091
11,16,11,0.04,0.01,sqrt,10,0.0,False,False,0.8005617977528091
3,15,24,0.03,0.01,sqrt,,0.0,True,False,0.8005617977528091
5,4,10,0.001,0.0001,,,0.001,False,False,0.8005617977528091
16,10,21,0.001,0.0,sqrt,10,0.01,False,False,0.8005617977528091
15,10,28,0.04,0.0001,log2,10,0.01,False,False,0.8005617977528091
2,11,29,2,0.01,,10,0.01,False,False,0.8005617977528091
14,3,26,0.03,0.0,log2,5,0.0,True,False,0.8005617977528091
15,5,21,0.04,0.01,log2,10,0.01,False,False,0.8005617977528091
10,12,27,3,0.0001,auto,5,0.0,False,False,0.8005617977528091
15,15,10,0.03,0.0,sqrt,,0.01,True,False,0.8005617977528091
10,4,30,2,0.0001,auto,5,0.0,False,False,0.8005617977528091
13,12,29,1,0.0001,sqrt,10,0.001,True,False,0.8005617977528091
2,10,30,1,0.01,,10,0.01,False,False,0.8005617977528091
12,10,24,2,0.01,auto,10,0.01,False,False,0.8005617977528091
16,16,10,0.001,0.0001,auto,5,0.001,True,False,0.8005617977528091
1,3,26,0.02,0.0001,,5,0.0,True,False,0.8005617977528091
4,3,14,1,0.01,auto,10,0.001,False,False,0.8005617977528091
10,3,10,0.03,0.0001,sqrt,,0.0,False,False,0.8005617977528091
4,16,10,0.04,0.01,auto,5,0.01,False,False,0.8005617977528091
11,14,29,0.02,0.0,log2,,0.01,True,False,0.8005617977528091
15,5,11,0.04,0.0001,log2,,0.0,False,False,0.8005617977528091
3,16,27,1,0.0,auto,10,0.001,True,False,0.8005617977528091
12,4,30,3,0.0001,auto,,0.001,True,False,0.8005617977528091
14,12,10,0.001,0.01,auto,5,0.0,False,False,0.8005617977528091
5,11,22,0.01,0.0001,auto,10,0.01,False,False,0.8005617977528091
15,3,12,0.02,0.01,log2,5,0.01,False,False,0.8005617977528091
15,15,20,3,0.01,log2,5,0.0,False,False,0.8005617977528091
15,3,22,0.001,0.01,auto,5,0.0,False,False,0.8005617977528091
15,4,15,0.01,0.01,log2,5,0.001,False,False,0.8005617977528091
15,4,10,0.04,0.0,log2,5,0.01,False,False,0.8005617977528091
5,12,11,0.001,0.01,log2,10,0.01,False,False,0.8005617977528091
16,13,27,1,0.01,auto,10,0.0,False,False,0.8005617977528091
4,11,20,0.001,0.0001,sqrt,,0.001,True,False,0.8005617977528091
14,16,26,0.03,0.0,,10,0.001,True,False,0.8005617977528091
16,4,23,3,0.0,auto,10,0.01,False,False,0.8005617977528091
10,14,28,2,0.0,sqrt,5,0.001,False,False,0.8005617977528091
15,16,20,4,0.0001,auto,10,0.0,True,False,0.8005617977528091
14,4,29,3,0.0001,auto,10,0.01,False,False,0.8005617977528091
12,12,30,0.02,0.01,auto,5,0.001,True,False,0.8005617977528091
11,12,25,4,0.01,log2,5,0.0,False,False,0.8005617977528091
2,3,30,0.02,0.01,,5,0.01,True,False,0.8005617977528091
15,12,28,0.04,0.0001,auto,10,0.001,False,False,0.8005617977528091
14,3,11,0.02,0.0001,auto,5,0.001,True,False,0.8005617977528091
12,12,22,1,0.01,sqrt,5,0.01,True,False,0.8005617977528091
13,10,25,0.03,0.01,,10,0.001,True,False,0.8005617977528091
13,11,11,0.03,0.0001,,10,0.001,True,False,0.8005617977528091
13,11,30,4,0.01,auto,10,0.0,True,False,0.799157303370786
4,14,12,3,0.01,sqrt,2,0.001,True,False,0.799157303370786
14,11,10,0.02,0.01,,10,0.01,False,False,0.799157303370786
3,13,14,2,0.0,log2,5,0.001,True,False,0.799157303370786
12,15,12,2,0.0001,sqrt,5,0.01,False,False,0.799157303370786
4,15,28,0.02,0.0001,,,0.01,False,False,0.799157303370786
4,16,29,2,0.01,auto,,0.01,False,False,0.799157303370786
3,3,21,2,0.01,log2,5,0.001,True,False,0.799157303370786
10,11,28,0.02,0.0,sqrt,10,0.0,True,False,0.799157303370786
16,2,21,2,0.0,sqrt,5,0.001,True,False,0.799157303370786
15,12,10,0.02,0.0,sqrt,5,0.0,True,False,0.799157303370786
3,5,30,0.04,0.0001,,,0.0,False,False,0.799157303370786
11,5,23,0.001,0.01,auto,10,0.01,False,False,0.799157303370786
4,1,28,0.02,0.0001,auto,2,0.01,True,False,0.799157303370786
4,1,10,4,0.0,sqrt,5,0.01,True,False,0.799157303370786
12,11,29,3,0.01,,5,0.01,False,False,0.799157303370786
12,5,10,2,0.01,sqrt,5,0.01,True,False,0.799157303370786
3,12,11,0.01,0.0001,auto,,0.01,True,False,0.799157303370786
5,15,25,0.01,0.01,auto,5,0.01,False,False,0.799157303370786
12,5,23,2,0.0,auto,5,0.001,False,False,0.799157303370786
11,5,23,0.04,0.01,auto,,0.001,True,False,0.799157303370786
5,14,15,0.02,0.01,,,0.01,False,False,0.799157303370786
13,15,28,0.04,0.0,,,0.001,False,False,0.799157303370786
3,13,11,2,0.01,auto,5,0.01,True,False,0.799157303370786
4,14,30,3,0.01,,5,0.01,False,False,0.799157303370786
14,14,10,2,0.01,,5,0.0,False,False,0.799157303370786
16,14,27,0.04,0.0,,,0.001,False,False,0.799157303370786
16,4,27,0.02,0.01,log2,,0.001,True,False,0.799157303370786
4,10,20,4,0.0001,auto,,0.01,False,False,0.799157303370786
10,5,13,0.04,0.0,auto,,0.001,False,False,0.799157303370786
3,13,20,0.02,0.01,,5,0.0,False,False,0.799157303370786
5,3,26,4,0.0001,sqrt,,0.001,False,False,0.799157303370786
10,3,13,1,0.01,,5,0.01,False,False,0.799157303370786
3,3,11,0.03,0.0,log2,10,0.001,True,False,0.799157303370786
10,13,28,0.04,0.01,,,0.0,False,False,0.799157303370786
4,4,20,0.02,0.0,,5,0.01,True,False,0.799157303370786
4,15,28,4,0.0,log2,2,0.01,True,False,0.799157303370786
5,4,30,1,0.01,,,0.001,False,False,0.799157303370786
4,11,28,0.02,0.01,sqrt,2,0.0,True,False,0.799157303370786
14,14,30,0.02,0.0,,,0.01,False,False,0.799157303370786
15,12,11,0.03,0.0001,auto,10,0.001,True,False,0.799157303370786
1,4,14,0.03,0.0001,,,0.01,True,False,0.799157303370786
15,13,22,0.04,0.0001,log2,10,0.0,False,False,0.799157303370786
4,14,12,0.001,0.0,log2,2,0.01,True,False,0.799157303370786
11,4,14,0.01,0.0,sqrt,10,0.01,False,False,0.799157303370786
4,5,29,4,0.01,sqrt,5,0.0,False,False,0.799157303370786
11,4,20,3,0.01,auto,10,0.01,False,False,0.799157303370786
3,12,26,0.01,0.0001,,5,0.0,False,False,0.799157303370786
16,5,30,0.01,0.0001,log2,,0.01,False,False,0.799157303370786
3,3,15,2,0.0001,auto,5,0.01,True,False,0.799157303370786
5,3,21,0.02,0.0,,5,0.0,False,False,0.799157303370786
4,16,20,0.02,0.0,,5,0.001,False,False,0.799157303370786
16,3,24,4,0.0,sqrt,,0.001,False,False,0.799157303370786
10,5,29,0.04,0.01,,,0.001,False,False,0.799157303370786
16,2,22,0.02,0.0001,log2,,0.01,False,False,0.799157303370786
14,10,21,0.04,0.0001,,10,0.0,False,False,0.799157303370786
16,4,26,1,0.0001,sqrt,10,0.0,True,False,0.799157303370786
16,16,26,0.04,0.0001,log2,5,0.0,True,False,0.799157303370786
16,4,28,1,0.01,,,0.001,False,False,0.799157303370786
14,13,28,0.01,0.0,,5,0.001,False,False,0.799157303370786
4,1,27,4,0.0001,auto,2,0.01,True,False,0.799157303370786
12,13,20,3,0.0001,sqrt,5,0.001,False,False,0.799157303370786
4,15,14,0.02,0.0001,,,0.01,False,False,0.799157303370786
4,10,27,4,0.0001,sqrt,2,0.0,True,False,0.799157303370786
11,12,15,0.02,0.0,auto,5,0.0,False,False,0.799157303370786
14,4,20,1,0.0,auto,5,0.0,False,False,0.799157303370786
11,5,13,3,0.01,,5,0.0,False,False,0.799157303370786
4,13,21,0.02,0.0,sqrt,2,0.0,True,False,0.799157303370786
10,14,14,2,0.0,sqrt,5,0.0,True,False,0.799157303370786
5,16,13,0.01,0.01,,5,0.001,False,False,0.799157303370786
1,5,12,0.01,0.0,,5,0.0,True,False,0.799157303370786
3,12,20,0.02,0.01,,5,0.001,False,False,0.799157303370786
4,5,14,2,0.0,log2,2,0.01,True,False,0.799157303370786
16,3,21,1,0.0001,log2,,0.0,False,False,0.799157303370786
4,15,14,0.001,0.01,log2,2,0.01,True,False,0.799157303370786
11,14,22,0.04,0.01,log2,10,0.001,False,False,0.799157303370786
3,5,27,0.01,0.01,log2,,0.001,True,False,0.799157303370786
15,4,20,0.02,0.01,log2,5,0.0,True,False,0.799157303370786
14,14,15,2,0.0001,sqrt,5,0.0,False,False,0.799157303370786
4,4,20,2,0.0,auto,2,0.0,True,False,0.799157303370786
4,1,29,4,0.01,sqrt,2,0.0,True,False,0.799157303370786
13,15,21,0.03,0.0,log2,5,0.0,True,False,0.799157303370786
4,11,14,0.01,0.01,,5,0.0,True,False,0.799157303370786
4,2,30,2,0.0,sqrt,2,0.01,True,False,0.799157303370786
16,16,14,3,0.01,sqrt,5,0.001,False,False,0.799157303370786
16,16,29,0.001,0.01,,5,0.0,False,False,0.799157303370786
4,2,27,0.001,0.0001,auto,2,0.001,True,False,0.799157303370786
10,11,27,0.01,0.01,,5,0.01,False,False,0.799157303370786
16,10,11,0.01,0.0001,,5,0.01,False,False,0.799157303370786
5,15,15,3,0.0,log2,5,0.01,False,False,0.799157303370786
16,15,11,0.02,0.01,,10,0.01,False,False,0.799157303370786
12,13,29,4,0.01,log2,5,0.01,False,False,0.799157303370786
4,14,15,0.03,0.0,sqrt,2,0.001,True,False,0.799157303370786
4,15,20,0.02,0.0,log2,2,0.01,True,False,0.799157303370786
4,4,14,3,0.01,log2,2,0.001,True,False,0.799157303370786
13,4,26,3,0.0,,10,0.0,False,False,0.799157303370786
4,5,26,0.01,0.0,,5,0.001,False,False,0.799157303370786
5,5,25,0.02,0.0001,,5,0.0,False,False,0.799157303370786
14,4,21,0.03,0.0001,sqrt,10,0.0,False,False,0.799157303370786
4,1,22,2,0.01,auto,5,0.001,True,False,0.799157303370786
4,12,24,1,0.0001,log2,,0.001,True,False,0.799157303370786
3,13,21,0.01,0.0001,,5,0.01,False,False,0.799157303370786
2,5,10,2,0.0,auto,,0.0,False,False,0.799157303370786
12,16,28,1,0.01,,5,0.001,False,False,0.799157303370786
11,12,29,0.02,0.01,,5,0.01,False,False,0.799157303370786
14,13,27,0.02,0.01,auto,5,0.001,True,False,0.799157303370786
4,16,12,3,0.01,sqrt,2,0.001,True,False,0.799157303370786
5,2,11,1,0.01,auto,5,0.01,False,False,0.799157303370786
12,5,25,0.02,0.0,,5,0.0,False,False,0.799157303370786
11,13,25,0.01,0.01,,5,0.01,False,False,0.799157303370786
15,3,24,0.001,0.0,log2,,0.001,False,False,0.799157303370786
14,3,14,0.02,0.0,log2,10,0.0,True,False,0.799157303370786
4,1,20,0.03,0.0,auto,,0.001,True,False,0.799157303370786
15,11,28,0.04,0.0001,log2,10,0.0,False,False,0.799157303370786
4,11,11,0.01,0.0,log2,2,0.001,True,False,0.799157303370786
1,12,20,3,0.01,,5,0.01,True,False,0.799157303370786
16,4,23,1,0.01,,10,0.0,False,False,0.799157303370786
4,13,14,1,0.0,log2,2,0.0,True,False,0.799157303370786
15,12,24,3,0.01,sqrt,10,0.001,True,False,0.799157303370786
1,12,27,0.001,0.0001,,5,0.0,True,False,0.799157303370786
15,3,28,0.01,0.0001,log2,5,0.01,False,False,0.799157303370786
4,13,12,0.02,0.01,auto,2,0.001,True,False,0.799157303370786
12,11,21,0.04,0.0001,sqrt,10,0.0,False,False,0.799157303370786
5,4,10,1,0.0,sqrt,5,0.01,False,False,0.799157303370786
1,12,23,0.02,0.0001,,5,0.0,False,False,0.7977528089887641
16,2,22,2,0.01,auto,10,0.0,True,False,0.7977528089887641
3,11,13,0.02,0.01,log2,5,0.01,False,False,0.7977528089887641
3,3,27,3,0.0001,auto,5,0.01,False,False,0.7977528089887641
10,4,29,0.01,0.0001,,10,0.001,False,False,0.7977528089887641
16,2,25,0.02,0.01,,10,0.01,True,False,0.7977528089887641
15,14,30,0.02,0.0001,log2,,0.01,True,False,0.7977528089887641
2,4,14,1,0.01,,10,0.0,True,False,0.7977528089887641
10,15,29,2,0.01,log2,5,0.01,False,False,0.7977528089887641
10,11,27,3,0.0,log2,,0.01,True,False,0.7977528089887641
10,15,30,0.04,0.0,,10,0.001,True,False,0.7977528089887641
2,5,23,0.01,0.0001,,5,0.001,False,False,0.7977528089887641
16,10,24,4,0.0001,sqrt,10,0.01,True,False,0.7977528089887641
2,4,21,4,0.0001,sqrt,5,0.01,False,False,0.7977528089887641
3,16,11,3,0.0,log2,5,0.01,False,False,0.7977528089887641
4,10,25,0.01,0.01,sqrt,5,0.001,False,False,0.7977528089887641
16,2,14,0.01,0.0,sqrt,10,0.0,False,False,0.7977528089887641
2,15,14,0.03,0.0,log2,,0.001,True,False,0.7977528089887641
4,10,10,1,0.01,sqrt,5,0.0,False,False,0.7977528089887641
2,4,13,0.01,0.01,auto,,0.001,False,False,0.7977528089887641
2,14,13,0.001,0.0001,log2,10,0.01,False,False,0.7977528089887641
12,4,24,0.04,0.0,sqrt,,0.0,False,False,0.7977528089887641
1,12,13,0.02,0.0,,5,0.001,False,False,0.7977528089887641
10,10,24,0.001,0.01,auto,5,0.001,True,False,0.7977528089887641
4,14,20,3,0.01,sqrt,,0.01,True,False,0.7977528089887641
1,11,23,1,0.0,auto,,0.001,False,False,0.7977528089887641
16,2,11,0.04,0.01,,,0.0,True,False,0.7977528089887641
10,12,13,0.03,0.0,auto,10,0.01,False,False,0.7977528089887641
2,4,20,0.02,0.0001,,5,0.0,False,False,0.7977528089887641
16,15,26,0.04,0.01,log2,5,0.01,True,False,0.7977528089887641
15,2,21,0.03,0.0,log2,10,0.001,False,False,0.7977528089887641
13,15,24,0.03,0.0,sqrt,5,0.01,False,False,0.7977528089887641
10,4,24,3,0.0,sqrt,5,0.001,True,False,0.7977528089887641
12,16,20,0.02,0.01,sqrt,5,0.0,True,False,0.7977528089887641
12,5,15,1,0.0,auto,10,0.0,True,False,0.7977528089887641
3,14,20,1,0.01,,5,0.01,True,False,0.7977528089887641
11,3,29,2,0.0,auto,10,0.01,False,False,0.7977528089887641
16,16,22,0.03,0.0001,sqrt,10,0.0,True,False,0.7977528089887641
4,16,22,2,0.0,auto,,0.01,True,False,0.7977528089887641
11,4,28,2,0.0001,sqrt,,0.01,False,False,0.7977528089887641
14,15,12,0.02,0.01,sqrt,5,0.01,False,False,0.7977528089887641
4,15,22,0.03,0.01,,5,0.01,True,False,0.7977528089887641
1,3,15,0.001,0.01,,5,0.0,False,False,0.7977528089887641
13,4,15,0.03,0.0001,sqrt,5,0.01,False,False,0.7977528089887641
16,3,13,0.01,0.01,auto,10,0.001,True,False,0.7977528089887641
3,11,26,0.001,0.0001,sqrt,5,0.01,False,False,0.7977528089887641
15,3,15,0.03,0.01,auto,5,0.01,False,False,0.7977528089887641
13,10,15,0.01,0.0001,log2,5,0.001,False,False,0.7977528089887641
10,11,26,0.001,0.0,auto,,0.01,False,False,0.7977528089887641
11,5,12,4,0.0,auto,5,0.01,False,False,0.7977528089887641
12,12,14,0.001,0.0001,,,0.0,False,False,0.7977528089887641
4,5,27,1,0.01,sqrt,5,0.0,False,False,0.7977528089887641
14,4,26,0.02,0.01,auto,5,0.01,False,False,0.7977528089887641
12,10,30,0.02,0.0001,sqrt,,0.001,True,False,0.7977528089887641
4,14,11,4,0.0,auto,5,0.001,True,False,0.7977528089887641
12,15,22,0.02,0.01,auto,5,0.0,True,False,0.7977528089887641
14,2,21,0.001,0.01,log2,5,0.0,True,False,0.7977528089887641
13,12,15,0.02,0.0,,,0.001,True,False,0.7977528089887641
4,12,14,2,0.01,auto,5,0.001,False,False,0.7977528089887641
10,16,12,4,0.0001,log2,5,0.001,False,False,0.7977528089887641
15,2,10,0.02,0.0001,log2,10,0.0,False,False,0.7977528089887641
1,12,25,0.02,0.01,,5,0.001,False,False,0.7977528089887641
14,2,12,0.001,0.01,auto,,0.01,True,False,0.7977528089887641
1,11,11,3,0.01,,5,0.01,False,False,0.7977528089887641
2,15,13,1,0.0,sqrt,5,0.01,False,False,0.7977528089887641
1,15,29,3,0.0,log2,10,0.0,False,False,0.7977528089887641
12,11,24,0.02,0.0,log2,5,0.0,True,False,0.7977528089887641
16,10,15,1,0.0,,,0.001,False,False,0.7977528089887641
14,4,29,1,0.0,sqrt,,0.01,False,False,0.7977528089887641
12,10,26,0.001,0.0001,auto,5,0.0,False,False,0.7977528089887641
13,10,14,0.03,0.0,sqrt,10,0.01,False,False,0.7977528089887641
2,14,23,4,0.01,,5,0.0,False,False,0.7977528089887641
5,14,11,0.03,0.0,log2,,0.0,False,False,0.7977528089887641
16,4,24,0.001,0.01,log2,5,0.001,True,False,0.7977528089887641
3,13,28,2,0.0001,log2,10,0.01,False,False,0.7977528089887641
15,2,24,0.03,0.0001,,5,0.0,True,False,0.7977528089887641
14,2,30,0.001,0.01,log2,,0.01,True,False,0.7977528089887641
3,11,14,1,0.0,auto,10,0.01,False,False,0.7977528089887641
1,3,14,0.001,0.01,,5,0.001,False,False,0.7977528089887641
5,10,10,2,0.0001,auto,5,0.0,True,False,0.7977528089887641
16,5,23,0.04,0.0001,log2,,0.0,True,False,0.7977528089887641
2,14,30,0.02,0.0,sqrt,,0.001,True,False,0.7977528089887641
14,2,24,0.001,0.0001,log2,5,0.01,True,False,0.7977528089887641
4,14,14,4,0.01,auto,5,0.001,False,False,0.7977528089887641
3,16,14,3,0.0,log2,5,0.01,False,False,0.7977528089887641
3,5,15,0.02,0.0001,log2,10,0.001,False,False,0.7977528089887641
3,11,28,3,0.0001,sqrt,5,0.01,False,False,0.7977528089887641
15,2,30,0.02,0.0001,log2,10,0.0,False,False,0.7977528089887641
12,14,20,3,0.0,log2,5,0.01,True,False,0.7977528089887641
3,12,12,4,0.0001,sqrt,10,0.01,False,False,0.7977528089887641
13,3,14,0.001,0.0001,log2,5,0.01,True,False,0.7977528089887641
13,16,12,3,0.01,log2,5,0.0,False,False,0.7977528089887641
13,3,10,2,0.01,log2,,0.0,True,False,0.7977528089887641
5,2,22,0.02,0.0,,5,0.0,True,False,0.7977528089887641
1,15,27,0.01,0.01,auto,5,0.001,True,False,0.796348314606741
1,13,21,3,0.0001,sqrt,10,0.01,True,False,0.796348314606741
2,4,27,4,0.01,log2,5,0.01,False,False,0.796348314606741
4,5,30,1,0.0,log2,10,0.001,False,False,0.796348314606741
2,14,23,1,0.01,sqrt,5,0.01,False,False,0.796348314606741
2,3,25,0.04,0.01,auto,10,0.01,False,False,0.796348314606741
10,4,14,0.03,0.01,auto,5,0.001,False,False,0.796348314606741
14,10,15,1,0.0001,log2,5,0.01,False,False,0.796348314606741
14,11,25,3,0.01,sqrt,5,0.01,False,False,0.796348314606741
14,16,23,0.01,0.0001,auto,5,0.01,False,False,0.796348314606741
13,13,28,1,0.0,log2,10,0.01,False,False,0.796348314606741
2,10,20,0.02,0.0,auto,10,0.01,False,False,0.796348314606741
11,4,13,0.01,0.01,log2,,0.01,True,False,0.796348314606741
3,11,12,1,0.0,auto,,0.001,True,False,0.796348314606741
11,13,20,0.01,0.0001,sqrt,10,0.01,True,False,0.796348314606741
